Doc_ID,DSI_Title,Submission File Name,Student Name,Genre of Movie,Review Type (pos or neg),Movie Title,Text
201,SJZ_Doc1_ItChapterTwo,SJZ_Doc1_ItChapterTwo,SJZ,Horror,Positive,It Chapter Two,"Back in 2017, IT shocked horror audiences by being, well, pretty bloody great. The kids were cute rather than annoying, Bill Skarsgard put a terrifying new spin on a character already made iconic by the legendary Tim Curry, and it somehow managed to be scary, funny, and sweet in equal measure. The flick also scared up over $700 million at the box office so a sequel was inevitable. In reality, however, director Andy Muschietti (who infamously took over from Cary Fukunaga, which was enough to put certain fans off the project entirely) always planned to split Stephen King's seminal doorstop novel into two parts. And that's what's immediately obvious about It Chapter Two; it feels simultaneously like a smooth transition back into Derry and a worthy closing chapter for this story. This isn't a sequel in the traditional sense, rather it's a part two worthy of actually being called that in the first place - this is the second half of the story, and it's essential. We start off back in Derry, where a gay couple is viciously bullied by the toothless locals until one of them falls victim to our old buddy Pennywise. The 27 years since the last movie have not been kind; his suit is tattered and torn, there are new wrinkles forming on his endless forehead, and he has less time to hang around in sewers waiting for kids to stroll past. This ruthless reintroduction to both the harshness of Derry and the horrifying, untold reach of Pennywise's powers expertly establishes Chapter Two's tone. Although the super-cute kids will pop up now and again (the digital de-aging of the puberty-ridden actors didn't bother me as much as others, though it did make their skin creepily Insta-smooth), somehow even cuter than before - it's still not okay to fancy them, just to be clear - this is a much more adult It. The Losers' Club, now scattered around the country far from the horrors of small-town Maine, is all grown up, seemingly successful, and completely miserable - so, typical adult life then. Mike, now played by a soulful and empathetic Isaiah Mustafa, was the only one who stuck around and, as a result, he cops on that Pennywise is back and rallies the others via a series of phone calls that vary between hilarious (Bill Hader, playing a grownup Richie, vomits upon realizing who's ringing him) and downright sad (Jessica Chastain, as adult Beverly, is now being abused by her husband, instead of her father). Our hero Bill (James McAvoy, working his way around the American vowels better than he did ye olde Englishe in this year's execrable X-Men: Dark Phoenix) is the requisite King transplant, who turns up to a movie set and sheepishly tells a clueless production assistant ""I'm...the writer"" before being schooled by a cameoing Peter Bogdanovich for his terrible, bleak endings. Chapter Two shows its weaknesses most in this initial setup, where certain elements read clunkier than perhaps intended, such as Bill reacting"
202,SJZ_Doc2_ItChapterTwo,SJZ_Doc2_ItChapterTwo,SJZ,Horror,Positive,It Chapter Two,"Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back. Pennywise (Bill Skarsgard) is back. This time he's really, really angry. He has had time to stew on things as IT CHAPTER 2 picks up 27 years after the first film. While most of the kids from the Loser's Club have moved out of Derry, Maine, Mike (Isaiah Mustafa/Chosen Jacobs) has remained. Haunted by the events of the past, he keeps ever vigilant for IT's possible return. When mysterious disappearances begin occurring once again, Mike reaches out to his childhood friends to remind them of their promise to return to kill IT once and for all. I am happy to report that IT Chapter 2 is a worthy sequel to the first film, and in some ways even better. Bigger risks are taken, the violence is more unhinged and effective, scenes get more abstract and dreamlike, and it carries a surprising emotional weight. The film deftly jumps from present to past and back again thanks to a nimble script by Gary Dauberman and clear direction from Andy Muschietti. This necessitates employing the younger performers from the first film along with a new ensemble of expertly cast adult actors. The effect is consistency in character that adds a unique gravitas to the collective performances. We are first reintroduced to all of the Losers as they get the fateful call that pulls them back to their painful childhoods in Derry and the film begins. All but one of the Losers immediately hop onto planes and return home with the exception of Stanley (Andy Bean/Wyatt Oleff). Once back, the Losers meet for dinner at the Jade of the Orient. Each of the losers arrives and sizes one another up in their own way. Beverly (Jessica Chastain/Sophia Lillis), Bill (James McAvoy/Jaeden Martell) Richie (Bill Hader/Finn Wolfhard), Eddie (James Ransone /Jack Dylan Grazer), and Ben (Jay Ryan/Jeremy Ray Taylor) sit at a round table, reconnecting until a lingering feeling of dread takes hold again. As they all slowly recall the evil they faced 27 years before, Mike attempts to convince them that it is their obligation to stay, confront the evil, and defeat it for good. The initial response is to run, screaming into the night and never look back. After a bit of convincing, they all realize that the only way to fight fear is to confront it. Dauberman's script goes to great pains to include the rich mythos of IT as an ancient, cosmic creature that has tormented the area for hundreds of years without sacrificing narrative momentum. The film even goes so far as to touch on the local Native Americans tactics in facing off with the creature and how that could help the Losers. Saddled with their marching orders, each adult Loser heads off to seek a ""token"" to be used in a ritual that will destroy IT for good. As this plays out,"
203,SJZ_Doc3_ItChapterTwo,SJZ_Doc3_ItChapterTwo,SJZ,Horror,Positive,It Chapter Two,"It Chapter Two is beautifully cathartic and emotionally rewarding. Now, usually that's not a sentence I would write to associate with a horror film, but it's surprisingly accurate in summing up the adventure that director Andy Muschietti takes us on. Whether its Ari Aster's Hereditary or Jordan Peele's Get Out and Us, there's no denying there has been a notable shift within the horror genre, focussing more on the emotional substance and its social and psychological effects than the traditional jump scare motifs. To a certain extent, Muschietti's take on the Stephen King classic (with all of its richness and minus that controversial sex scene) has done well to align itself in that same company. Given how traumatic Pennywise (Bill Skarsgard) can be with his deceptive smiles and evil manifestations, this is a therapeutic journey to conquer fears and defeat the clown. And trust me, as someone who hates that clown ever since Tim Curry donned the suit and make-up in the TV miniseries, its thematic exploration felt necessary. And that's where we find ourselves, 27 years later with the Losers Club reforming to keep their 'blood oath' promise they made as kids. The entire film is built like an epic blockbuster event that chucks in the kitchen sink equivalence of twists and turns. But like a lot of Stephen King adaptations, its subject matter can be 'out there', but beyond the surface layer of scares which It adopts, elevating from the creepy to the horrifyingly graphic (and the occasional Meta references thrown in as a tribute), its focussed exploration is that childhood loss of innocence. The coming of age vibes is strong as the plot transcends into adulthood with all of its negotiated difficulties and life struggles. But it's genuinely surprising how poignant and reflective It Chapter Two is. Working best as a back-to-back experience (which I recommend), that wave of unexpected emotion lifts the film. Drawing active parallels with Netflix's The Haunting of Hill House with its visual transitions, its switch between the grown-up adults and their young counterparts is instantaneous. It leaves a celebrated nostalgia on the journey they've faced and their growing companionship as friends which you want to revisit. But, you adore the set-up with their older selves, knowing they have to confront and reconcile with the generational trauma of their past. It's an emotional beat often taken for granted, but as much it takes its time to establish those points, you relish their reconnecting journey, proving once again that they are the heart and soul of this film. Rightfully, the film deserves high praise with its casting. Jessica Chastain, James McAvoy, Bill Hader, Isaiah Mustafa, Jay Ryan, Andy Bean and James Ransone comfortably match their young counterparts with ease, diminishing any hints of star power, but allows room for depth in their spot-on performances. McAvoy mimics Bill's panic stutter that gets worse as the film escalates. Chastain brings the confidence that Sophia Lillis had in the first film, but is always within touching distance"
204,SJZ_Doc4_ItChapterTwo,SJZ_Doc4_ItChapterTwo,SJZ,Horror,Positive,It Chapter Two,"Guess who's back, back again...IT Chapter One was both a box office and critical hit, quickly becoming the highest-grossing horror film of all time. Andy Muschietti's adaptation of Stephen King's beloved novel proved a winning combination of 80's nostalgia and scares (with heart), leading to the birth of a modern horror blockbuster, winning over this absolute wimp in the process! Two years later and Muschietti is back with a brand new, star studded cast in this ambitious and highly anticipated sequel, but does the second outing successfully recapture the magic of the original, whilst simultaneously wrapping the terrifying tale up? Twenty-seven years after the horrific events that occurred in the town of Derry and children begin to mysteriously disappear again, in often gruesome circumstances. Mike (Isaiah Mustafa), the only member of The Losers Club to stay in the town, instantly recognises the spate of juvenile murders, signifying his worst nightmare - the inevitable return of Pennywise (Bill Skarsgard). Armed with the knowledge of how to defeat the clown for good, he reunites the rest of the now grown-up Losers, who must overcome their greatest fears and band together to defeat the evil that reigns over the town. IT Chapter Two is a bigger, bolder and more chilling outing that delves much deeper into the horror aspects of the source material. The film features plenty of nightmare fuelled visions that will definitely stick with you long after the film ends, believe me! The horror sequences were truly gripping, successfully heightening each of your senses - I was genuinely on the edge of my seat for a lot of the third act, which showcased some truly brutal visuals. There were also a number of weird and wonderful Pennywise manifestation which wildly ranged in size and creepiness; some were truly unnerving whereas others (mainly a naked Mrs. Kersh) actually made me giggle, maybe out of nervousness! Along with the scares, Muschietti continues to flesh out King's key theme of facing your fear to overcome personal demons. ""It kills monster if you believe it does"" Beverly encouragingly tells Eddie in one touching scene, highlighting the fact that the Losers once again need each other to face Pennywise. There's also a defining sweet melancholy to this film, highlighting the loss of childhood innocence through cleverly interwoven flashbacks in important moments of the narrative. Tonally though, it's a bit of a strange combination of horror and mythology with comedy and heart, with this mismatch also reflecting in the pacing of the film. Yes Chapter Two clocks in at an impressive 2 hours and 50 minutes, and although it doesn't necessarily feel like too long a film, there was definitely a slow build up to the main action. Those that loved the brilliant chemistry of the original kids - fear not, the casting of the older Losers Club is absolutely perfect, scarily so at times! James Ransone wonderfully captures the neurotic mannerisms of Jack Dylan Grazer's Eddie, once again replicating that endearing banter with Bill Hader's Richie."
205,SJZ_Doc5_ItChapterTwo,SJZ_Doc5_ItChapterTwo,SJZ,Horror,Positive,It Chapter Two,"Calling the monster ""It"" suggests some BigBad that should not be named in polite company--molestation, suicide and depression, abandonment, abuse (domestic or otherwise)--and Andy Muschietti's It: Chapter Two (hereafter It 2) covers each of those bases, literally, along the way of what turns out to be a painfully sensitive metaphor for how the things that happen to us in childhood dig their talons into how we function as adults. Not unlike the pointedly named It Follows, It 2 is a horror film about our personal and collective loss of innocence and the many ways we unsuccessfully suppress our trauma: ""It"" always escapes the containers we put it into--an idea illustrated explicitly at one point in the film as a thing too big for the rituals we use to tame it magnifies in the Jungian sense and explodes in the Freudian, laying waste to our carefully-cultivated gardens. It's possible to outgrow a fear of clowns--a lot less likely that we'll ever outgrow the litany of disasters that fed the fear of clowns in the first place. My mom is dying. Dealing with it has unearthed all of these memories I'd hidden away, of our relationship and of my childhood. I'm not armed. Neither are the ""losers"" of It 2. Fans of the book or the first film will remember the Losers as a group of seven misfit kids who band together to fight an evil in their hometown of Derry, Maine, an ""It"" that sometimes manifests as a clown calling itself ""Pennywise"" but just as often manifests as the kids' worst fears. It harvests its repast, then sleeps for a couple of decades: the world's worst cicada. At the end of the original, the children make a blood pact to return to Derry should It ever resurface. It 2 is It resurfacing. Mike (Chosen Jacobs as a child, Isaiah Mustafa as an adult), the only one of the friends to have stayed behind in Derry, is tasked with calling each person asking them to honour their obligation. When they answer, it's the first they've thought of that fateful summer since moving away. They've covered it over in what Eliot would call a winter of ""forgetful snow""--but they all come back, save one, Stan (Wyatt Olef/Andy Bean), who kills himself in his bathtub rather than face the thing that ruined him in the past. A lot of us reach that same decision. For some of us, it wouldn't take as much to push us there. The Losers' reunion at a Chinese restaurant is marked by bonhomie and then the slow return of their memories and mannerisms. Bill (Jaeden Martell/James McAvoy) starts to stutter again; fat kid Ben, now the picture of health (Jeremy Ray Taylor/Jay Ryan), eats too much; sick kid Eddie (Jack Dylan Grazer/James Ransome) finds he needs to get an inhaler at the pharmacy; Richie (Finn Wolfhard/Bill Hader) cuts up; Bev (Sophia Lillis/Jessica Chastain) gets tough. Only Pennywise (Bill Skarsgard) remains unchanged. Depression is like that. It never changes either."
206,SJZ_Doc6_ItChapterTwo,SJZ_Doc6_ItChapterTwo,SJZ,Horror,Negative,It Chapter Two,"The first instalment of ""It,"" Stephen King's scary clown epic, was about overcoming fears. Specifically, the shape-shifting Pennywise the Dancing Clown a.k.a. It (Bill Skarsgard), the manifestation of all the character's fears. The new film, inventively titled ""It: Chapter Two,"" is about resilience, about sticking your neck out for your friends. The new one is set in 2016, 27 years after the preteen Loser's Club battled Pennywise in his sewer lair and kept the town of Derry, Maine safe from the child gobbling monster. Now, the childhood friends have gone their separate ways. Loser's leader Bill (James McAvoy) is now a successful mystery novelist. Sexual abuse survivor Beverly (Jessica Chastain) went on to become a fashion designer, while Ben (Jay Ryan), the overweight, bullied kid is now an architect living in Nebraska and loud-mouth Richie (Bill Hader) is a comedian in Los Angeles. Other members fled town as well. Hypochondriac Eddie (James Ransone) is a risk analyst and Stanley (Andy Bean) is now an Atlanta-based accountant. Only Mike (Isaiah Mustafa) stayed in Derry. Traumatized by the events of his youth he battles a substance abuse problem but stays on top of Pennywise's existence by sleeping next to a police scanner. ""Something happens when you leave this town,"" says Mike. ""The farther away, the hazier it all gets. But me, I never left. I remember all of it."" When trouble in the form of a clown comes back to town Mike summons the others Losers to come back home to conquer their fears, bond together and do battle with their old foe. ""Did you miss me?"" taunts Pennywise. ""No one wants to play with me anymore."" At almost three hours ""It: Chapter Two"" is an overindulgent mish mash, part horror, a splash of comedy and heaping helping of pop psychology. Oh, and a clown. To say the movie takes its time is an understatement along the lines of suggesting Pennnywise floss more often. It almost feels like you're binging several episodes of a serialized version of the story without the benefit of being able to switch channels when the going gets repetitive. And it gets repetitive. We are endlessly reminded of the character's childhood traumas, told of Pennywise's evil and if someone said to me, ""We've got to stick together,"" as many times Bill says it here, I would make a run for it and never look back. The movie says it best when Ritchie exasperatedly says, ""We're caught up, OK!"" over an hour in, and yet the exposition and repetition continues. There are several striking nightmarish images and Hader provides some much-needed comic relief but it feels as though director Andy Muschietti and screenwriter Gary Dauberman regarded King's novel as some sort of sacred text and were unable to stray from the written word. One of the enjoyable things about King's novels is his world-building, his attention to detail and skill for weaving mythology into real(ish) world situations. The best adaptations of his work carefully parse these elements to boil"
207,SJZ_Doc7_ItChapterTwo,SJZ_Doc7_ItChapterTwo,SJZ,Horror,Negative,It Chapter Two,"In my review of ""It"" in 2017, I clearly stated that I liked the setting in which the events were taking place both in terms of location and time. I also explained why I liked the characters, the plot and the message of the film so much. However, I recorded my reservations on the sequence of events and the classification of the film inside the world of horror. For It Chapter 2 I'm afraid I'm gonna have to move everything to the reservations box, maybe with the slight exception of horror and the unexpected utilisation of comedy. 27 years after the events of It chapter 1, the monster awakens. Pennywise the clown reappears and gets detected by Mike; The only member of the losers club who actually remained at Derry, and with the sole purpose of studying how to terminate Pennywise and alarm the others as soon as he appears. Mike contacts the rest of the gang and they do come back to honor their oath, but this time Pennywise is much stronger and more prepared for the challenge of the losers. Chapter 2 can only be described as too messy until it gets too organized and then goes back to the worst mess I can imagine. We start with an event and with characters that we never see again throughout the entire film. Then we spend a lot of time with a struggle of a decision, for which everybody, including the characters, knew the conclusion, and then finally the horror begins. Oh yeah, we only get to see the real horror in the second half. That's how long it took the film to tell us what we already knew. Not just from the trailer, but from the moment we heard there will be a second part for the film. What follows had every potential to be unexpected and shocking, but again the film takes a very wrong decision by presenting it in the most organized way possible. It's the same scenario being repeated over and over again which rendered it totally predictable yet, to my surprise, it remains the best sequence of the entire film. This sequence took us all the way to the ending, which proved that everything that came before it was actually pointless, and we start establishing rules that were never presented before to reach a conclusion that ironically went in total opposition to the actual message of the two parts. Events of Chapter 2 take place in 2016 and like we all know it takes us back to Derry. Only this time the location has no personality and neither do the year we're in. We're in 2016 and we see no real use of technology in any way. In the original novel by Stephen King chapter 2 starts in 1984, and the absence of advanced technology in its events make sense, but our film's decision to start the events in 1989 turned out to be useful for chapter 1 and totally pointless for chapter 2."
208,SJZ_Doc8_ItChapterTwo,SJZ_Doc8_ItChapterTwo,SJZ,Horror,Negative,It Chapter Two,"There's a recurring joke in It Chapter Two surrounding the grown-up Bill (played by James McAvoy - Jaeden Martell plays him as a teen). After leaving Derry, he went on to become an author, eventually adapting his books into films. However, he's constantly teased about not knowing how to end his stories. Well, this movie, which completes the story arc started in 2017's It, has a similar problem.Andy Muschietti returns to direct the film, which takes place 27 years after the original. As we see in the first 45 minutes, each member of the self-proclaimed ""Losers Club"" have gone on to achieve relatively normal lives despite the trauma they experienced in their youth. As Mike (Isaiah Mustafa as an adult and Chosen Jacobs as a teen), who never left the town of Derry, Maine, tells them, the further you get from the town the more the memories fade away. But he remembers what happened to them - and it's happening again. The first part of the movie is dedicated to Mike getting the gang back together, which includes Bill, his love interest Beverly (Jessica Chastain and Sophia Lillis), fouled-mouth jokester Richie (Bill Hader and Finn Wolfhard), former fat kid (and now hot) Ben (Jay Ryan and Jeremy Ray Taylor), hypochondriac Eddie (James Ransone and Jack Dylan Grazer), and Andy Bean and Wyatt Oleff as Stanley. While it's all fun and games at first, Pennywise (Bill Skarsgard) quickly starts up his old tricks to torment the gang as they try to figure out how to defeat him. Old memories are rehashed and wounds are reopened as each of the ""Losers"" face their pasts. Each of them gets their moment. However, the movie doesn't really explain why each of them needs one. Yes, they all have chips on their shoulder, but each character vignette feels more like a way of letting the starry cast each have their turn in the spotlight. It feels more like filler than an actual plot - which explains the unnecessarily bloated 169-minute runtime.Rather than adding onto and complementing the first movie, Chapter Two feels bogged down by it. Muschietti and screenwriter Gary Dauberman try to make the movie funnier, scarier, more intense, and more emotional. As a result, it's none of those things. I liked the first movie quite a bit. Though it isn't perfect, the plot is more focused and intentional, which makes each scene (and scare) more effective.Chapter Two returns to the playbook that made many of the set pieces in the first work and doubles down on each of those elements, which seems instinctive, but instead, it just means each scene is predictable. That coupled with the overreliance on CGI makes the movie completely devoid of horror. Because the middle section drags so much, the plot is stuffed into the first and last 45 minutes. However, there is so much plot - and so much exposition - that we never get a chance to reform the emotional bond with the characters that makes the"
209,SJZ_Doc9_ItChapterTwo,SJZ_Doc9_ItChapterTwo,SJZ,Horror,Negative,It Chapter Two,"It is arguably one of the greatest horror movies of all-time and a fantastic adaptation of Stephen King's lengthy novel (a rarity in Hollywood). Unfortunately, the same can't be said for the bloated sequel which tries too hard to capture the magic of that first instalment while too often neglecting the adult version of the Losers' Club. That 80s charm is gone this time around, and what we're left with is a movie that feels far too bland to make the same sort of impact as the first. Nearly three hours in length, It: Chapter 2 doesn't fly by the same way Avengers: Endgame did earlier this year, and there's so much here that could and should have been cut, it's hard to figure out why the movie is that long anyway. Far too much time is devoted to the young Losers' Club thanks to a rehash of similar but slightly different sequences of them being terrorised by Pennywise during their childhood which we conveniently didn't see in the first movie and that they're only now just remembering. It's almost as if Warner Bros. didn't have any faith in the adult cast being able to capture the magic from the first chapter so the kids (most of whom look pretty bizarre thanks to the special effects used to de-age them) are given way too much screentime at the expense of the present day storyline. Major plot points (such as the return of Henry Bowers) are glossed over relatively quickly and have little impact, while way too much time is spent on a confusing mythology and silly MacGuffin rather than the genuine scares and inventive ideas which peppered It. Too much of the horror here feels like a rehash of what we've seen before, and it's simply not that scary as a result. There are some genuinely great sequences and jump scares here and there, but Pennywise pulls out too many of the same tricks and just doesn't seem to be anywhere near as threatening; he never comes across as demented or twisted as the last time we saw him, and Muschietti really needed to pull out the stops here in order to top his 2017 appearance. It's the performances which save the day here, though, and Bill Hader absolutely steals the show as the adult Richie. Despite the humour often feeling very out of place (and making Pennywise feel even less threatening that he already does), it's hard to imagine anyone else in the role and this performance promises to put the actor back on the map in a big way. James McAvoy (Bill) is also excellent, while Jessica Chastain (Beverly) is fine, but probably not as great as the fans who spent the past few years fan casting her in the role hoped. Between this and Dark Phoenix, 2019 really hasn't been her year. As for Bill Skarsgard, his Pennywise performance is as iconic as ever and it's just a shame he's mostly forced to repeat what's come before"
210,SJZ_Doc10_ItChapterTwo,SJZ_Doc10_ItChapterTwo,SJZ,Horror,Negative,It Chapter Two,"Sorry to pop your balloon, but ""It Chapter Two"" is a mess. The second chapter in the clown saga feels as long as Stephen Kings' 1,138 page novel (it's nearly 3 hours!), and twice as bleak. It's astounding that Andres Muschietti could have made such a downer from such a long beloved source of delight. Instead of a fantasy about the process of maturing, the new one fantasizes about box office numbers. The story is the same-the kids grow up to face Pennywise again, only to come face to face with their own self doubts; defeat your inner fears and you defeat IT. But what it's really about is throwing a bunch of effects at the screen to sell tickets. Gone are the days when the characters were most important. Instead of nature vs nurture, ""It's"" become nature vs torture. Still, this is sure to make a killing at the box office. Fans who are curious to see what's in store for the Losers Club will show out in droves. Expecting a certain brand of scares, millions went in to the first one hungry and left happy (like I-Hop's slogan). Now, we're 27 years into the future and the youngsters are all grown up. Everyone's moved out of the little town of Derry, but they haven't moved on. James McCavoy, an arguably more impressive shapeshifter than Pennywise, plays the Loser Clubs' leader, Bill. He's a big shot screenwriter who is continually told his endings suck-a playful dig at the criticism of King's novel. There's also Jessica Chastain's Beverly, the showroom wife of an abusive husband. Jay Ryan's Ben, the fat kid turned showstopper. James Ransone's Eddie, a risk analyst. Chosen Jacob's Mike, the chronicler of past events. And last but not least, a scene stealing Bill Hader as Richie; a comedian who still makes ""your mom"" jokes after all these years. All of these actors masterfully capture the mannerisms of the child actors before them. But, like the rest of the film, they don't bring anything new to the table. Walking into ""It Chapter Two"" is like walking into a cliche hall of mirrors. Everywhere you look is something you have seen before, and probably done better. That goes for the opening scene in which Pennywise (Bill Skarsgard) bites into a mans' chest as if it were a slice of watermelon. Turning to the camera, he gives us a Heath Ledger smile, his lips drooling like a panting puppy, as a bouquet of balloons take to the sky. This means two things: 1) the gangs getting back together!; 2) Ronald McDonald on crack must be stopped! To say the gang gets back together implies more integrity to the writing than is actually at hand. With a killer clown on the loose, you would think that the Losers Club wouldn't waste time. If only. Instead, the preposterously prolonged run time gives us two hours to waste on watching the gang split up, and explore what really scares them. That means opening"
211,AKR_Doc1_Sinister,AKR_Doc1_Sinister,AKR,Horror,Positive,Sinister,"Someone finally figured out a way to make the concept of ""found footage"" interesting, and it's by incorporating it into the film's overall scope rather than employing it as the governing factor. Sinister is an intense horror film that starts out masquerading as something more mundane. It's hair-raising and gripping, although some of its narrative turns require a significant level of ""suspension of disbelief."" In true horror movie tradition, characters do things that are head-scratchingly dumb. Once you accept those logic-defying moments, the movie works with diabolical effectiveness. And, even though the ending is inescapable (and therefore predictable), that does little to diminish its effectiveness. Sinister opens with a disturbing scene: a Super-8 ""home movie"" that shows the hanging deaths of four people. As the narrative progresses, we learn that this is one of several amateur snuff films in existence. There's one of a family burning to death in a car, one of a multiple drowning, one where victims have their throats slit, and a particularly nasty one in which the murder weapon is a lawn mower. During the course of Sinister's running, we see all (or almost all) of these Super 8 movies; the rest of the film is presented using traditional, 3rd-person cinematography (non-shaky cam variety). One element that makes the ""found footage"" approach work uncommonly well in Sinister is that it doesn't hijack the style. There's no lingering question about why someone is always filming. Ethan Hawke, who has been spending time recently in independent productions, plays Ellison Oswalt, a true crime author in desperate need of a new bestseller. Along with his supportive wife, Tracy (Juliet Rylance), and his two children, Trevor (Michael Hall D'Addario) and Ashley (Clare Foley), he moves into the house where the hanging victims lived and begins researching the circumstances of their deaths. In the attic, he finds a box of Super-8 movies that seem innocuous until Ellison watches them. For about the first 30 minutes, Sinister unfolds more like a mystery/thriller than a horror excusrion as Ellison's investigation points toward the possible involvement of a serial killer. Then unexplained things begin to happen: loud noises in the attic, a film projector starting on its own, and a demonic face moving in a supposedly ""still"" photograph on a computer screen. Sinister features its share of effective ""boo!"" moments. The makeup for the mysterious figure is well-done. It's genuinely unsettling and doesn't feel like a re-harsh of any of the horror movie icons. Also, because it's shown only fleetingly, it never loses its power to disturb as a result of overexposure. Director Scott Derrickson (whose resume includes the first-person horror film The Exorcism of Emily Rose as well as the big-budget remake of The Day the Earth Stood Still) develops an atmosphere that emphasizes isolation and claustrophobia. Aside from a friendly local deputy (James Ransone), Ellison has no one beyond his immediate family to turn to for support. There's no generic best friend or brother. The suspense builds in tandem with a burgeoning"
212,AKR_Doc2_Sinister,AKR_Doc2_Sinister,AKR,Horror,Positive,Sinister,"""Sinister"" is a story made of darkness: mysterious loud bangs in the attic, distant moans from the dead, vulnerable children, an egomaniac crime writer and his long-suffering wife, who is plenty fed up even before she discovers he has moved his family into the same house where horrifying murders took place. The movie opens with four people standing with nooses around their necks and hoods over their heads. From above the frame, a power saw cuts off a tree limb. As it falls, its weight hangs the victims. Soon after Ellison Oswalt and wife Tracy (Ethan Hawke and Juliet Rylance) move into a spacious suburban house, we can see through the kitchen window that the hanging tree, with a distinctive split branch, is in the backyard. What kind of a psycho would move his family into this house? Even the unfriendly sheriff tells him it's in ""very poor taste."" But the house was priced to sell. Almost immediately Ellison discovers it was no bargain. In the attic, he finds a box labeled ""Home Movies,"" containing reels of Super-8 film and a projector to exhibit them. ""Sinister"" is an undeniably scary movie, with performances adding enough human interest to give depth to the basic building blocks of horror. Ethan Hawke plays an introverted, driven man who wrote a best-selling, true-crime book some years ago and is convinced a book about those ghastly hangings will be another success especially since one member of the doomed family is still missing. His wife shares the misgivings of her children about being uprooted from their former home and being moved to an isolated house in the woods. Her distress grows as Ellison locks himself in his office, and grows distant and distracted. Their children, Trevor and Ashley (Michael Hall D'Addario and Clare Foley), begin to have night terrors and episodes of sleepwalking. Although Tracy remains ignorant of the house's true history, the kids discover it soon enough through playground tauntings. Ashley, who has been given one wall of her room to paint on, begins to summon disturbing images. The film, directed by Scott Derrickson (""The Exorcism of Emily Rose""), focuses on Ellison, who spends much time scrutinizing the 8mm movies, which disturbingly show the murders of other families. He transfers them to his laptop, and his stop-action analysis uncovers almost hidden details. Some shots cause him to recoil in terror. He begins to hit the bottle. His wife grows hostile. Almost all of the action occurs at night. Wouldn't you know for part of the time the power is off in their neighborhood? (The outage doesn't seem to affect the porch lights.) Even when the power seems to be working, Ellison for no reason prefers to creep around the house and climb into the attic carrying a small flashlight, which serves only to make him a target to anything that might be waiting in the dark. I was strongly reminded of Ellen Burstyn creeping into her attic in ""The Exorcist,"" holding only a candle. All"
213,AKR_Doc3_Sinister,AKR_Doc3_Sinister,AKR,Horror,Positive,Sinister,"Ethan Hawke's Ellison Oswald may have the coolest name of a film character this year, but he's having a streak of professional bad luck. His first true crime book, 'Kentucky Blood,' was a best seller than accomplished what the police couldn't do in tracking down a murderer at large. That was years ago, however, and his follow up books haven't just been duds, they've led to wrongful actions that have put the public at risk. There's little love for him among police captains, particularly of the small town where he's just schlepped his family. If you've ever seen a horror movie, you should know what happens next. Don't ever move to a new house. That's one of the lessons of the goofy, yet effective, supernatural horror flick 'Sinister.' Hawke's Oswald on the trail of another unsolved mystery, a family that was drugged and hung from a tree, all except the little girl who was never found again. It's his one last chance before he has to resort to t-t-t-teaching, plus his wife swears if he goes nuts with the all nighters and paranoia and drinking she's picking up the kids and moving to her sister's. So the research begins. He's got files, he's got a cork board with yarn and...what's this? In the attic is a box with film reels and a projector. He's soon watching grainy 8mm footage of the family meeting their doom, as well as other families in different locations from different decades suffering a similar fate. They must be connected, but how? Closer inspection of the film (with the lights down low and the music anticipatory) shows a smudged image that, if you look at it just right just when you can't take the tension anymore will BOOM! be a really scary face that'll make your date grab your forearm like this was Thriller. Hawke's pursuit of the truth drives him to madness as it tears his family apart (yeah, he never bothered to tell his wife that they moved into the murder house) and soon this professional skeptic is worried he's brought an ancient Sumerian curse to his family. 'Sinister' has no shortage of dumb moments. Why oh why can't anyone just turn on the freakin' lights when they hear something to bump in the night? And why wouldn't this so-called investigator watch ALL of the spooky film strips immediately, and not space them out in a way that propels the screenplay? The reason, of course, is because that's what only half-intelligent horror movies do. But for simple surface entertainment 'Sinister' is effective. Did you get creeped out at 'Insidious?' Did you yelp at the jump scares, then laugh when your friends razzed you? Then this is one you need to check out. Props to the director, Scott Derrickson, working with what I imagine was a very low budget. Despite hardly ever leaving a handful of rooms, the movie doesn't feel cramped. Ethan Hawke is also quite effective in a very standard role. His natural"
