FileName,StudentName,Genre,ReviewType,MovieTitle,MovieReview
DSP_Doc6_Us,DSP,Horror,Positive,Us,"After seeing Jordan Peele s new horror film, Us, I wondered if the director had created it as a warning to himself to resist the siren comforts of wealth, fame and his own id after the smashing reception he received for last year s Get Out. Forget the voiceless and pay the price, Us seems to be croaking at its audience.  Allow me to explain: Us is about a middle-class black family, the Wilsons, who go on vacation to California only to find themselves at the center of a revenge plot 30 years in the making. The father, Gabe (Winston Duke), is a big, corny teddy bear of a man who is overcome by an almost pathological need to keep up with the family frenemies, the Tylers. The Tylers, who are white, have a nicer car, a bigger boat and a more modern, better-equipped vacation house. Gabe, much to the chagrin of his wife, Adelaide (Lupita Nyong o), wants to go to the beach to hang out with Josh Tyler (Tim Heidecker) and compare boat notes. Adelaide wants to stay home and read instead of making small talk while Kitty Tyler (Elisabeth Moss) sips her mommy juice. It turns out Adelaide s nervousness is about way more than hanging out with a bickering white couple and their bratty twin daughters.  The Wilsons are soon visited by a family that is a twisted mirror of their own: a husband, a wife and two children, all clad in red jumpsuits and tan leather driving gloves on their right hands. Each of them is equipped with sharp brass shears that are useful for stabbing people and cutting the heads off of rabbits.  It turns out everyone, including the Tylers, have these red-clad doppelg ngers, who refer to themselves as  shadows.  The shadows live underground, tethered to the whims of their sun-basking counterparts. They are a permaclass of the unseen, unheard and unacknowledged, and none of them has the ability to speak   except Red, who communicates with a creaking, disturbed hollowness, as if an animal had chewed halfway through her vocal cords. When Adelaide enjoys a Christmas of gifts, merriment and a hearty dinner, her shadow is forced to dine on raw rabbit. When Adelaide gets married, has sex and gives birth to two children, so too does Red. The shadows are crude copies of humans who experience pain, torture, madness and imprisonment from all the things that give their doubles pleasure.  Sick of their fate, the shadows emerge to conduct a massive, blood-soaked untethering. There are harbingers of disaster everywhere in the film that all point to the same Bible verse, Jeremiah 11:11:  Therefore thus saith the Lord, Behold, I will bring evil upon them, which they shall not be able to escape; and though they shall cry unto me, I will not hearken unto them.   Us is a jagged allegory for the pitfalls of capitalism and the resentment that mounts when"
DSP_Doc7_Us,DSP,Horror,Positive,Us,"Expectations for Peele s follow-up were skewed accordingly. Yet any rumours that his sophomore outing, Us, is  just  a straight-ahead scare-fest seem exaggerated. Although it is foremost a highly entertaining and well-executed horror movie, Us is shot through with its own strain of social criticism. Here the subject is not race, but class, with the film introducing an underworld of voiceless doppelgangers armed with lethal scissors and clad in blood-red onesies that recall, all at once, prison uniforms, working class coveralls and, yes, Delirious-era Murphy.  The film opens on the Santa Cruz boardwalk circa 1986, where a father wins a prize (a baggy Thriller T-shirt, no less   here Peele lucks into his zeitgeistiness) for his young daughter. Ignored by her quarrelling parents, the child ambles into a hall of mirrors, where she meets another a girl, who appears to be her exact double. Cut to 30 years later, and the girl is now a married mother of two played by Lupita Nyong o, back in sunny Santa Cruz for a beach holiday with her own family. In a film abounding with imagery of doubles, mirrors, rhymes and reflections, it should be no surprise that history repeats itself, with Nyong o s young son wandering near the same carnival attraction, and baiting a clan of (almost) exact doubles of his entire family back to their beach house.  From here, Peele develops a genuinely thrilling, heart-in-the-throat-scary horror picture. The archly creepy doubles   called  the Tethered,  after the manner in which they are existentially bound to their above-ground versions, like shadows   are a monster worthy of the Universal logo that precedes the film s opening titles. Peele exhibits a mastery of his camera, of managing suspense, and of teasing (and rewarding) the intimation of violence. He s also an exceptionally talented director of actors. Nyong o s physicality in her dual role as both herself and her Tether is revelatory. (Also excellent: Winston Duke as her husband, whose manner suggests a burlier on-screen surrogate for Peele himself; and Tim Heidecker and Elisabeth Moss as their gaucher, more garishly wealthy friends.)  Nyong o s physicality in her dual role as both herself and her Tether is revelatory.  Peele possesses a distinct talent for handling horror and comedy simultaneously, such that jokes landing in the midst of sustained suspense and wanton violence feel both natural and cathartic. There are multiple scenes in which pitched screams descend into fits of laughter, which feels like as fine a trademark for writer/director/producer Peele as his recurring image of a single tear dripping down a face seized by abject terror.  Strangely, this sophomore effort feels like more of a proverbial  calling card picture  than Get Out. It s as if Peele, rattled by his own hype, is straining to show what he can do as a straight-ahead craftsman, absent all the talk of him being a generational talent with a gift for"
DSP_Doc8_Us,DSP,Horror,Positive,Us,"If Get Out wasn t scary enough for you, then Jordan Peele really wants to freak you out with Us.  Us is much more of a conventional horror movie, designed to make you jump in your seat, hold your breath for too long and stare down at your lap to hide from the terrors on screen.  In other words, it s more sensory experience than think-piece.  If Get Out fills us with an existential dread, Us fills us with just your regular kind of dread. The kind of dread that comes from having a lumbering red jumpsuit-decked version of yourself chase you down with some mighty sharp scissors.  Who needs a Ghostface Killer mask when the face the monster wears is the scariest one of all? Yours.  Simply structured in three acts, Us s cold open begins in the mid-80s. A young Adelaide (Madison Curry) is separated from her feuding parents on the Santa Cruz boardwalk.  Wearing a Michael Jackson  Thriller  T-shirt, Adelaide wanders into a deserted funhouse and becomes trapped in the mirror room when the power goes out.  What she sees in the maze of mirrors haunts her to the point that when as an adult (Lupita Nyong o), Adelaide is still deeply uncomfortable when she and her family   husband Gabe Wilson (Winston Duke), daughter Zora (Shahadi Wright Joseph) and son Jason (Evan Alex)   return to the beach during their summer holidays.  Sitting on the beach with their friends Kitty (Elisabeth Moss) and Josh (Tim Heidecker) and their twins (Cali Sheldon and Noelle Sheldon), Adelaide warns they must leave the beach before dark.  That night, back at their holiday house, a family that looks exactly like them, their malevolent doppelgangers, attacks the Wilsons.  The middle act of Us is the most effective, a classic home invasion slasher horror, except when the enemy is a twisted version of yourself, it cuts, literally, that much closer.  Here, Peele s prodigious skill as a director is on full display. These sequences are taut, tense and breathtakingly good.  Even when you re scared, you can t help but notice Peele s striking visuals   they really are beautiful to look at   whether it s the Wilsons walking in a row at the beach, stalked by their shadows on the sand, or a particularly vexing sequence in the final act that we wouldn t dare give away.  Peele is also a master of tone, balancing the horror with comedy, just like he did in Get Out. That is not an easy thing to master, and no one is doing it better than the former one-half of sketch duo Key & Peele.  Honestly, if you ve never seen Winston Duke on a boat before, you re missing out. Or, Elisabeth Moss with a lip gloss tube.  The four leads are crazy good in their dual roles, especially Nyong o who"
DSP_Doc9_Us,DSP,Horror,Positive,Us,"Jordan Peele defines his Oscar-winning film, Get Out, as a  social thriller,  and the first of five genre films he plans to make, telling Business Insider,  I ve been working on these premises about these different social demons, these innately human monsters that are woven into the fabric of how we think and how we interact, and each one of my movies is going to be about a different one of these social demons.  Exploiting more jump scares, action, and violence than Get Out, Us effectively expands on the previous film both generically and thematically, combining the zombie, apocalypse, and home-invasion subgenres to produce a socially conscious horror film.  Like many of the most enduring horror films, Peele taps into the return of the repressed. Us dares us to contemplate what lies beneath the  Find Yourself  hall of mirrors (literally represented by a beachside carnival attraction), both psychologically and spatially leading down a rabbit hole of possible interpretations. In the depths below the earth, Peele reveals a prison-like laboratory/dormitory, rendering a space that might be a national  sunken place  the hypnotized state that the protagonist of Get Out fears being sent into, in which the black body is paralyzed, expropriated, and stripped of agency while retaining a frightening consciousness of imprisonment. Us signals its intentions, and possibly a key influence, early on. Overhead shots reminiscent of Kubrick s The Shining introduce the Wilson family before the camera drops down to an image of togetherness: that ubiquitous decal of a stick-figure smiley-face nuclear family on their rear windshield. These figures, hand-in-hand, become a potent symbol in the film, representing much more than just the Wilsons.  We first encounter the family cruising through the mountains, blasting old-school rap ( I Got 5 on It ), heading to Santa Cruz for an annual beach vacation. Howard University grad dad Gabe (Winston Duke) whose glasses make him look like director Jordan Peele, and who is much more of a teddy bear here than as the intimidating M Baku in Black Panther is behind the wheel, surrounded by mother Adelaide (Lupita Nyong o), irritable teenager Zora (Shahadi Wright Joseph), and slightly weird but sweetly vulnerable son, Jason (Evan Alex). The Wilsons arrive and meet up with friends and boozy neighbors Josh and Kitty Tyler (Tim Heidecker and Elisabeth Moss) and their mean-girl twin teens and, though the Tylers  new boat opens up a friendly economic rivalry, all signs indicate clear sailing ahead. Adelaide, however, has been haunted by a series of foreboding premonitions, which are soon validated. Later that evening, the power fails, and a family of eerie doppelg ngers, clad in red coveralls, suddenly appears at the Wilsons  vacation house.  Us turns out to be filled with doubles and twins, a gothic perennial of the uncanny that Peele taps into. The double has a long history on screen, with classics indebted to the trope s disquieting powers including not only The"
DSP_Doc10_Us,DSP,Horror,Positive,Us,"As a fan of Jordan Peele's comedy work before Get Out made him into a household name as a director, I was very excited see him continue to explore social politics through horror in Us (2019). And Us (2019) is so much more complex and energetic then his last movie that only came out two years ago, that I had to watch this movie two times before giving my complete thoughts.  On the surface Us (2019) paints a very straightforward survival horror premise of a family called the Wilsons forced to fight against homicidal versions of themselves called the Tethered. But Peele doesn't rely on the gimmick of the killer or monster being our copies to hold it together. He merely uses it as an opportunity to go deeper into very questionable and existential ideas about human identity.  A large part of what holds Us together is Lupita Nyong'o dual performances as Adelaide and Red. When we first meet Adelaide she is this paranoid mother worried about her family's safety and is driven to extreme lengths to keep them safe from her Tether copy Red. And with Nyongo playing Red as well, she makes every single uncanny bodily movement and every word from her rasping voice to feel both terrifying the as film's villain but also evoke the harsh reality she comes from. But as the story evolves, Nyong'o brings more dimensions to both her characters that go beyond the final girl and slasher villain in a horror film. Adelaide becomes more assertive and aggressive in her actions and we then see the tragedy that Red has been carrying for decades that acts as fuel for her violent revolution. It's a difficult challenge for someone to bring this much depth to two characters in one movie but Nyongo's deserves as many awards as possible for achieving it.  Now that Peele's gets to play with a larger scope, we see that he gets to have more fun within horror and comedy. While Get Out was a slow burn to the horror's reveal, Us immediately sets it in motion within the first 30 minutes. The sequence of the Tether breaking into the Wilson's home is probably one of the scariest sequences I have seen in recent years. From there the movie never slows down to make you feel like the Wilsons are safe from this threat. But the horror never becomes overwhelming thanks to Peele's expertise in comedy to be used in the right moments. A lot of it comes from how well the humour is written within the characters themselves from Winston Duke's surprisingly hysterical portrayal of an ignorant nerdy dad and husband to the son played in a breakout performance by Alex Jones unintentionally being self-aware of the crazy situation they are in.  While Get Out made it very clear from the start it was about racism, Us plays it more subtly with its social messaging. Using the creepy imaginary of mirroring and contrasting visuals and sequences of repetition (just like last year's The"
NPO_Doc1_DragMeToHell,NPO,Horror Mystery,Positive,Drag me to Hell,"Consider yourself forewarned: Projectile nosebleeds, stapled eyeballs and rivers of green and yellow phlegm flowing forth from unsavory places are just some of the grisly pleasures to be found in Sam Raimi's comedy-horror film ""Drag Me to Hell."" As Raimi's fans know, long before he became a giant Hollywood player with the ""Spider-Man"" movie franchise, he made a name for himself with the ""Evil Dead"" pictures and other assorted B-movie entertainments like ""Army of Darkness."" ""Drag Me to Hell"" is a similarly modest project, and it's all the more enjoyable for it. This is a brash, mischievous little number: Raimi (who co-wrote the script with his brother, Ivan) gives his devilish nature free rein. But although ""Drag Me to Hell"" has its share of violence (the slapstick kind), numerous ""jump"" moments and a great deal of obviously phony gore, unlike so much contemporary horror, it's devoid of sadism and mean-spiritedness. The looseness Raimi allows himself here results in an especially joyous kind of filmmaking, the sort where the filmmaker's delight in scaring us (and making us laugh) becomes part of the movie's fabric.  ""Drag Me to Hell"" opens with a flashback to 1969 Pasadena, in which a desperate Mexican couple bring their cursed child to a medium (played by Adriana Barraza), who fails to prevent the lad from being swallowed into the abyss of hell. She vows that someday, she'll get another crack at the demon-spirit who caused all the trouble. Cut to present-day Southern California, where we meet spunky farm girl-turned-loan officer Christine (Alison Lohman). Eager to move past her modest, pig-princess roots, Christine hopes to be next in line for a promotion at her bank. But her boss (played by the fine character actor David Paymer) indicates that a brown-nosing colleague, an Asian-American who goes by the intentionally incongruous name Stu Rubin (Reggie Lee), is most likely going to get the job. Christine, wide-eyed and with a perpetually quivering lower lip, thinks her chances for advancement will be improved if she acts like a tough businesslady. So when an elderly woman with ratted hair and a milky eye (played by the fabulous Lorna Raver) shows up at the bank, begging for an extension on her mortgage payments, efficient little Christine, after weighing the options for all of 20 seconds, tells her no.  And that, of course, is where all of Christine's problems begin, and where all of those disgusting bodily fluids start flowing freely. Not even Christine's sweet, caring, academic boyfriend (Justin Long) is of much use, though he tries. Raimi keeps making the gags broader and broader, as if to see how much he can get away with. And he gets away with just about everything, although cat lovers, in particular, might be dismayed by one scene. (For those who want to keep every plot detail a surprise, the following constitutes a spoiler, so you might want to stop reading here.) Raimi apparently scoured the earth to find the cutest, stripiest kitten ever, only to give him an ignoble"
NPO_Doc2_DragMeToHell,NPO,Horror Mystery,Positive,Drag me to Hell,"In 1981, Sam Raimi's ""The Evil Dead"" made a breakthrough for cheap-looking schlock. He found the comedy in dismemberment. The horror had a kind of slapstick kick, simultaneously funny and frightening.  Not only did the homemade quality lend the terrifying impression that, on your next trip to the woods, demons would descend, but the movie looked like you could have made it yourself. That's an illusion. A new generation of horror-comedy was born, but Raimi's inventive combination of precision and gnarly panic was hard to duplicate. Raimi made two sequels (among other, straighter Hollywood movies) but would go on to become the more polished, better-funded director behind the Spider-Man franchise. He gave those movies an amiable pop-whiz that honored adolescence instead of pandering to it. But let's face it, the soaring professionalism of ""Spider-Man 2"" is a long way from the winking trash of ""Evil Dead II.""  His jubilant new movie, ""Drag Me to Hell,"" splits the difference between blockbuster and schlock: a horror movie that eventually finds that contagious comic high of Raimi's no-budget youth, but with grown-up money now.  A young California bank loan officer named Christine Brown (Alison Lohman), eager for a promotion, refuses a little old lady's request for an extension on her mortgage payment. The old lady (Lorna Raver) is a nasty crone. Actually, she's something a little more problematic - a Slavic ""gypsy"" with a touch of evil. In any case, she removes her dentures, steals candy, hocks up some radioactive-looking mucus, begs on her knees for the extension, and, as she's being thrown out of the bank (yes, she's that foul) installs a hell-bound curse that Christine spends the movie scrambling to remove.  Christine leaves the bank, happy that she's impressed her nasally boss (David Paymer) and upstaged her chief rival for the job (Reggie Lee). But the old lady is waiting in the back of Christine's car to inflict more foulness. Their tussle is a nimble cartoon dance whose comedy is entirely physical and whose horror is entirely corporeal. The old lady's fanged dentures unwittingly fly out of her mouth, so when she goes in to bite Christine she winds up gumming the girl's chin. That sequence is the tip of a gross iceberg. And as expertly orchestrated as it is, I wasn't convinced ""Drag Me to Hell"" was working by the time that parking lot fight ends. The principle problem is Lohman, a 30-year-old blonde who sounds like a drunk baby. In order for the supernatural effects to impress and for the plot to take off, Lohman is required to stand around and watch them happen to her. Raimi is a good filmmaker, but he can't keep you from asking the age-old horror-thriller question: Why don't these people ever run for their lives - or, at least, run faster?  But eventually the movie lets its star in on the joke, and Lohman's bright, gurgling manner becomes a sharp gameness that makes Christine's attempt to cleanse her soul a lot more fun. The turning point occurs with the words,"
NPO_Doc3_DragMeToHell,NPO,Horror Mystery,Positive,Drag me to Hell,"Sam Raimi and Ivan Raimi must have been blessed at birth by benevolent Gypsies, because the filmmaking brothers (Ivan writes; Sam directs) have had a cosmic stroke of luck with the timing of the release of their brilliantly nasty little horror film Drag Me To Hell (Universal Studios). With the advent of the economic downturn, this bloody tale of bank loans and home foreclosure can be read as an allegory for our times, lending it a soup̤on of highbrow cred. But the best reasons for loving this movie are all lowbrow and shamelessly ahistorical: It's gory, consistently scream-inducing, and funny as, well, hell.  Christine (Alison Lohman) is a pert, blond loan officer at a Los Angeles bank. She's bright and ambitious (though, we note in some deftly sketched character details, still insecure about her origins as a chubby farm girl), and she has the perfect boyfriend: a smart, rich college professor who's desperately devoted to her (and played by the endearing Justin Long, who-sorry, Justin-will always be the Mac guy to me). Christine is angling for a promotion at work, but her boss (David Paymer) makes it clear that to get it, she'll have start ""making some tough decisions"" about unpaid loans (read: cutting people off). And her archrival for the position, the unctuous Stu (Reggie Lee) is treating her as if he's already her boss.  Just at that moment, a half-blind old Hungarian woman, Mrs. Ganush (Lorna Raver), shows up at Christine's desk, first asking, then begging, for a third extension on her mortgage payment. I think you see where this is going: To please her boss, Christine grits her teeth and forces herself to say no to the piteous woman's request. Memo to self in bold font: Never do this. Give the Gypsy lady more time.  Christine ignores that advice, and Mrs. Ganush responds by invoking the ancient curse of the lamia, which, an Indian-American fortuneteller (Dileep Rao) helpfully explains, means that after three days of terrifying visions she will be dragged by a demon down to hell.  The frantic machinations by which Christine seeks to forestall this fate make up most of the film: She reads up on occult spells, pawns all her earthly goods to pay for the services of a medium (Adriana Barraza), and performs acts that she never knew she was capable of (and that this viewer never knew she was capable of laughing at). Raimi's scare tactics can be a bit too dependent on abundantly spewed gross substances. (For example: Is being repeatedly soaked by embalming fluid while trapped under a corpse really that scary? Isn't the scary part the fact that you're lying under a corpse?) But when Raimi stages a good old-fashioned suspense scene-what's that shadow against the curtain? who's coming up the stairs? oh, God, is the doorknob turning?-he has no peer.  Even those things in Drag Me to Hell that read as cheesy-Alison Lohman's glassy-eyed stare or Christopher Young's string-heavy, Psycho-esque score-work perfectly and seem deliberate on Raimi's part. He started off as a"
NPO_Doc4_DragMeToHell,NPO,Horror Mystery,Positive,Drag me to Hell,"Scream queens are hired to stand in for the audience, to absorb dread and give us someone - anyone! - with whom we can sympathize. But even with this said, Alison Lohman, the star of ""Drag Me to Hell,"" looks positively freaked out from Minute One forward, long before darkness falls upon her character's soul. With her face frequently in closeup, Lohman's Christine Brown appears beyond paranoia, embodying dread for a universe that's pitted against her. Her face, which would be cuddly-cute in just about any other film, seems to mask a depression that is rotting her from the inside.  However this performance came to be, Sam Raimi sure gets what he needs in his much anticipated return to the horror-comedy, the genre that incubated this now versatile craftsman. Christine's turmoil notwithstanding, every inch of Raimi's film teems with devious fun, appropriate since this is the filmmaker's break from more ""serious"" - and I'd argue, more forgettable - projects. With brother Ivan as his co-writer, Sam tosses out a delightful batch of tense, hilarious set pieces. The two are giggling behind the proceeds like the Coen brothers scripting fresh off a critical triumph. Raimi's genre list is extensive: Westerns (""Quick and the Dead""), the Crime Film (""Simple Plan""), even the sappy Sports Pic (""For the Love of the Game"") - overall, less cursed than not, thankfully. But don't forget - it all began with a curse.  ""The Evil Dead"" was a starter job - a convenient premise in an audience-ready genre. After all, Raimi swears he was hardly a horror film buff, and had stumbled upon the idea for ""Dead"" when pondering the trees of Birnam approaching Dunsinane in ""Macbeth,"" a work more to his taste. Like ""Night of the Living Dead"" premise, which came about as the most economical one George Romero and crew could think up, Raimi conceived a wandering curse, borne from an ancient text but quite the inhabitant in any young host out for a good time in the woods. Thus, the tale could be free in form and flexible for narrative development. It made for an open experimental grounds for the filmmakers.  In the years since, Raimi proved he could work in tighter narrative forms. The most notable example is ""A Simple Plan,"" a revision of the ""dishonor among thieves"" motif that proves to be one of the most effective crime dramas ever to come to life. The (likely) committee-scripted ""Spiderman"" films show incessant casual narration, through which Raimi works like a masterful architect hired on to scratch out some big, ugly towers. Resistance and rebellion to the studio routine resounds throughout ""Drag Me,"" and as a return to the filmmaker's original witty shocks and gross-outs, how goddamn touching it is.  In the defense of droopy faced Christine, her life is in shambles from the start. Her job as a loan officer at a bank seems at a standstill, since she can't quite convince her boss (that-guy David Paymer) to grant her the assistant manager position. In her personal"
NPO_Doc5_DragMeToHell,NPO,Horror Mystery,Positive,Drag me to Hell,"If a one-eyed gypsy with very bad teeth asks you for anything, and really, I cannot emphasize this enough, say yes. Don't waver, don't bargain; anything short of yes could put you on a fast track to damnation as surely as a broken mirror will bring you seven years of bad luck.  Look at what happens to Christine, a very good egg boiled to perfection by circumstance and a lot of good work by Alison Lohman. One bad decision and suddenly director Sam Raimi throws her under the bus of his terrific new horror film, ""Drag Me to Hell.""  If you've been worried that Raimi's decade spent spinning the ""Spider-Man"" web might have caused him to go soft, well stop. The director who gave us the ""Evil Dead"" trilogy is back with a vengeance that rivals the one-eyed gypsy I warned you about.  With that fire in his belly, Raimi's ""Drag Me to Hell"" does everything we want a horror film to do: It is fearsomely scary, wickedly funny and diabolically gross, three stomach-churning states that argue for taking a pass on the $10 box of popcorn. Which also makes the movie an excellent economic investment in these tough times.  I mention the economy because Raimi has made it an issue at the heart of ""Drag Me to Hell,"" in the spirit of campy cultural commentary that good horror can do so well. The director and his brother Ivan began the script 10 years ago before Peter Parker's many tribulations in Spidey tights sidelined it. If the Raimis really are as prescient as ""Drag Me"" would suggest, I'd like to put in a good word for them to be added to the Obama economic recovery team.  You see, Christine is a lending agent at a bank and ambition has made her desperate for a promotion. The gypsy is old Mrs. Ganush (Lorna Raver), who just wants a little of the candy on Christine's desk and another extension on her home loan. Sounds reasonable to me. And it did to Christine too until her boss (David Paymer) hints that if she is serious about that promotion.   So good, decent Christine goes against her better judgment and denies Mrs. Ganush's request. Bad choice, Christine. Before she can begin what will be a long string of ""I'm sorrys,"" that become ""How dare yous,"" there's a curse on her head and the nightmare begins. Not too many scenes later you may find yourself wondering if the title was meant to refer to Christine or the rest of us.  Against all the craziness that any decent ghost story conjures up, there has to be the rational voice. In ""Drag Me,"" it comes from the Mac guy, Justin Long, who I'm sure will one day have a role that will turn his Apple ad stint into nothing more than a footnote, but this won't be it.  As the very proper professor Clay Dalton, Long is torn between what he knows is reality and his increasingly delusional girlfriend's belief that she's got just a"
NPO_Doc6_DragMeToHell,NPO,Horror Mystery,Negative,Drag me to Hell,"When I was in elementary school, we had a classmate named Dong that would cry at the drop of the hat. Let's not confuse Dong with Vinny, however, who would literally cry if the breeze hit him the wrong way. Dong would really only cry when we teased him and we soon found, as little shit kids love to do, the easiest way to push the poor lad to tears.  ""Dong, the gypsies are coming,"" we would chant. ""The gypsies are coming to take to you away."" Even though we had no idea what a gypsy was or why they were purported to steal children, such provocation turned Dong into a blubbering mess. Once he even threw at chair when someone pushed him too hard.  I hope to hell that poor Dong does not see Drag Me to Hell, Sam Raimi's return to the splatter flick genre that made him famous after years making mainstream blockbusters such as Spider-Man. See, Drag Me to Hell features one very pissed off Gypsy woman who, like all Gypsies must do in horror films, curses poor Alison Lohman's Christine after she refuses to grant her an extension on her housing loan.  More a comedy-horror in the vein of Evil Dead 2 and Army of Darkness rather than a film created to inspire fear in the hearts of intrepid viewers, Drag Me to Hell allows Raimi the opportunity to return to his old tricks of Three Stooges-type body humor and a chance to play with beasties that spew goo and like to scream in distorted voices. See, poor Christine isn't all bad. A momentary lapse of better judgment and the desire to wrest a promotion away from a brown-nosing, shitbag colleague (Reggie Lee) informs her decision to foreclose on the Gypsy's house. Call it the wrong place at the wrong time, but this choice gets Christine a one-way curse to hell when her despondent client sics an angry demon on her ass.  Unfortunately, Lohman does not possess the natural charisma Bruce Campbell brought to the Evil Dead series and her ersatz charm is not enough to carry the picture. Supporting players like boyfriend Clay (Mac-guy Justin Long) and spiritual guru Rham (Dileep Rao) have neither the acting chops nor the script to be anything more than incidental characters. So the entire production rests on the shoulders of Lohman and her battle against an invisible goat-demon named the Lamia.  Raimi will never be a great filmmaker, but Drag Me to Hell is more a series of squirm-inducing scenes than a cohesive film. Sure, there are plenty of gross-out scenes (including a classic battle between Christine and the Gypsy in a moving car), but rather than amount to a film that really chills the bones, Raimi mixes ""gotcha!"" moments with scenes so over the top, there is nothing to do but laugh.  Drag Me to Hell will never be more than a minor work in Raimi's oeuvre, mainly because it's really nothing new for him. After the past decade where Spider-Man made up"
NPO_Doc7_DragMeToHell,NPO,Horror Mystery,Negative,Drag me to Hell,"The title ""Drag Me to Hell"" offers both literal and ironic inklings to those associated with the movie's payoff, including the audience. A young woman aspiring for big professional opportunities at a bank makes a grievous error with a mysterious woman who arrives at her desk pleading for help, resulting in a horrific curse that anchors the crosshairs of torment onto her soul for a resulting 100 minutes of loud and foreboding celluloid. Her house thumps with the thundering sounds of something monstrous, and then a shadowy form tosses her around like a torn rag doll. She is attacked in her office garage. Animals hiss and growl as she walks by. She is assailed by visions of a malevolent being who makes clear his purpose of pulling her into an afterlife of endless torture and suffering. And then the movie demands the panic-stricken victim to sacrifice a kitten in a vain attempt to ward off the evil presence... and in that moment, a deplorable line is crossed.  For the remaining running time, no more is it our concern as to whether she is going to emerge from the experience in tact or unscathed; the real hell eluded to by said title now becomes the movie theater, where moviegoers go from being surprised and thrilled to completely appalled by some contemptible plot decisions. After a certain point, the movie becomes our own cinematic damnation from which there is no escape.  The movie is the brain child of Sam Raimi, who was made famous in this genre early on with the ""Evil Dead"" series, and then departed the trenches of B-movie horror comedy in favor of loftier Hollywood ambitions. The results were eclectic but effective, yielding the marvelous ""A Simple Plan,"" a taut thriller called ""The Gift,"" and the box office triumph of the first three ""Spider Man"" movies. Somehow, after those achievements, Raimi's mind convinced itself that revisiting the past was a wise decision, perhaps strengthened by the noting that more money for a film budget was as his disposal, and the support of a major studio would give him certain freedoms with this approach that were not allotted to him so many years prior. Sometimes, they say, the past is better left there.  The movie stars Alison Lohman as Christine Brown, the would-be heroin of the story, who is basically a collection of insecurities masquerading around under the veneer of opportunistic intentions. She is a financial consultant at a bank, vying for an assistant manager position and doing nearly anything possible to try and impress her indecisive boss, who is also considering a potentially more qualified candidate for the job. Those lofty ambitions are realized when an old and grotesque woman (Lorna Raver) comes to her desk, begging for a third extension on her house's mortgage. Christine feigns sympathy, but denies the claim and leaves her at the mercy of a foreclosure. The old woman begins causing a public scene by getting on her knees, to which Christine calls security for her removal."
NPO_Doc8_DragMeToHell,NPO,Horror Mystery,Negative,Drag me to Hell,"Applauding Sam Raimi for returning to his schlock horror roots is to me like cheering a Big Mac for tasting the same as it always does.  Sure, it's fun that Raimi took a break from counting his Spider-Man loot to bang out a quickie slasher strongly reminiscent of his Evil Dead beginnings.  But couldn't Drag Me to Hell, which Raimi co-wrote with his bro Ivan, have been just a little bit more imaginative? Apart from the evocative title, which is a great nod to '50s drive-in fare, the film is as predictable as a meal beneath the golden arches.  Demonic possession unleashed by strange incantation? Check.  Buckets of gore and various flavours of vomit? Check.  1973 Oldsmobile Delta 88 gratuitously used as prop? Check.  Plot written on back of postcard? Check and double check.  In many ways it's Evil Dead 4, which may explain the critical huzzahs from Cannes to California, with a gender flip for minor variety. This time, the dead-dodging protagonist is a woman, rather than the hapless hero played so memorably and hilariously by Raimi regular Bruce Campbell.  Pity that the woman is Alison Lohman, a woeful actress who seems to have been chosen solely for her resemblance to Spider-Man's Kirsten Dunst (Raimi is one freaky cat).  As much as I enjoy the thought of Lohman being dragged to hell - I hold her responsible for the failure of Atom Egoyan's Where the Truth Lies - she's as exciting to watch as a sack of hammers.  Her character Christine is just too dumb and innocent to warrant the supernatural abuse dealt out to her after she unwittingly runs afoul of a vengeful gypsy crone named Mrs. Ganush (Lorna Raver).  Eager to prove to her grasping bank boss (David Paymer) that she has the cojones to dodge bad loans, Christine's bad timing has her turning down a mortgage extension for Mrs. Ganush when the old hag comes begging.  For acting like a bureaucrat rather than a saint, Christine's punishment is to spend the next 90 minutes attempting to dodge the curse of the Lamia, a body-snatching entity from hell that holds big-time grudges and won't take ""no"" for an answer. Not even the blood sacrifice suggested by a street-corner swami (Dileep Rao) appeases the grabby ghouls. (Note to cat lovers: be ready to gaze downward into popcorn bag.)  One might argue Christine is already facing perpetual damnation by agreeing to marry her drippy boyfriend Clay (Justin Long), who takes forever to figure things out. Having Lohman and Long co-starring in the same movie is like being banished to the cinema circle of Dante's Inferno.  Part of the problem with Drag Me to Hell is that it's not 1981 anymore, the year The Evil Dead rebooted the horror genre. Special effects have gotten a whole lot less special in the intervening decades. Raimi used to have to use ingenuity to get his lo-fi shocks; now he just has to flip a computer switch.  But my biggest beef with Drag Me to Hell is that it's just not very funny. With the exception of Raimi's"
